0	3.157250
1	3.117000
2	3.116500
3	3.132000
4	3.155500
5	3.127625
6	3.149625
7	3.154375
8	3.126500
9	3.147000
10	3.157625
11	3.140625
12	3.131500
13	3.149000
14	3.143125
15	3.158625
16	3.149250
17	3.154250
18	3.152250
19	3.144875
20	3.157875
21	3.134625
22	3.119500
23	3.130625
24	3.136000
25	3.151250
26	3.144375
27	3.143625
28	3.150000
29	3.152000
30	3.141250
31	3.139625
32	3.126750
33	3.146250
34	3.119125
35	3.150375
36	3.134750
37	3.146875
38	3.138375
39	3.125625
40	3.137625
41	3.147375
42	3.139625
43	3.139250
44	3.139875
45	3.154750
46	3.162125
47	3.148375
48	3.146500
49	3.139625
50	3.131625
51	3.137625
52	3.136000
53	3.141875
54	3.140125
55	3.161125
56	3.155750
57	3.150875
58	3.136750
59	3.135625
60	3.134375
61	3.149500
62	3.152250
63	3.149500
64	3.149625
65	3.137375
66	3.127125
67	3.144250
68	3.129250
69	3.148000
70	3.140750
71	3.153250
72	3.126500
73	3.146375
74	3.143250
75	3.138875
76	3.131125
77	3.129875
78	3.142500
79	3.140500
80	3.143250
81	3.139250
82	3.132375
83	3.146125
84	3.148750
85	3.144125
86	3.140375
87	3.140000
88	3.124250
89	3.140875
90	3.148500
91	3.141250
92	3.158500
93	3.151250
94	3.141375
95	3.140125
96	3.138875
97	3.148125
98	3.150750
99	3.140875
100	3.135250
101	3.147250
102	3.163375
103	3.140750
104	3.136875
105	3.148625
106	3.142500
107	3.144125
108	3.152750
109	3.138250
110	3.143625
111	3.147000
112	3.115000
113	3.138125
114	3.156250
115	3.149375
116	3.141000
117	3.130375
118	3.140125
119	3.147250
120	3.116250
121	3.134750
122	3.159500
123	3.117500
124	3.145000
125	3.150750
126	3.130000
127	3.149000
128	3.144625
129	3.146125
130	3.130875
131	3.126500
132	3.141250
133	3.131750
134	3.134125
135	3.141250
136	3.145375
137	3.131500
138	3.146250
139	3.143625
140	3.140375
141	3.147875
142	3.133875
143	3.143000
144	3.135375
145	3.166125
146	3.146125
147	3.138625
148	3.138875
149	3.169250
150	3.137875
151	3.135625
152	3.128875
153	3.149375
154	3.143000
155	3.128750
156	3.152250
157	3.139625
158	3.148500
159	3.136125
160	3.139375
161	3.136125
162	3.145000
163	3.156125
164	3.129125
165	3.148625
166	3.128750
167	3.142000
168	3.153500
169	3.142000
170	3.133000
171	3.137375
172	3.118250
173	3.148125
174	3.138500
175	3.148250
176	3.151625
177	3.136000
178	3.130875
179	3.146500
180	3.146500
181	3.141875
182	3.158875
183	3.122500
184	3.149125
185	3.131625
186	3.142750
187	3.136250
188	3.141750
189	3.150250
190	3.146625
191	3.145125
192	3.134625
193	3.147500
194	3.139125
195	3.141750
196	3.154250
197	3.138250
198	3.127625
199	3.153000
200	3.145250
201	3.135125
202	3.119125
203	3.136000
204	3.140625
205	3.119125
206	3.142500
207	3.139000
208	3.132000
209	3.136250
210	3.129500
211	3.129750
212	3.142375
213	3.133625
214	3.144500
215	3.143250
216	3.134375
217	3.140125
218	3.162500
219	3.154750
220	3.158000
221	3.144500
222	3.129125
223	3.138375
224	3.154375
225	3.120000
226	3.131625
227	3.126500
228	3.145375
229	3.145875
230	3.128375
231	3.150250
232	3.138250
233	3.163000
234	3.150250
235	3.136625
236	3.162250
237	3.146000
238	3.146500
239	3.142125
240	3.127750
241	3.139250
242	3.138625
243	3.152750
244	3.147875
245	3.151250
246	3.142375
247	3.131500
248	3.120625
249	3.134375
250	3.134750
251	3.149000
252	3.130500
253	3.149125
254	3.141500
255	3.132750
256	3.150000
257	3.131875
258	3.138875
259	3.150750
260	3.156500
261	3.163625
262	3.145500
263	3.163375
264	3.149375
265	3.130000
266	3.151125
267	3.136375
268	3.139875
269	3.124375
270	3.155875
271	3.141875
272	3.158750
273	3.161875
274	3.126500
275	3.138875
276	3.148875
277	3.122500
278	3.150000
279	3.139375
280	3.127750
281	3.147750
282	3.146500
283	3.137375
284	3.138875
285	3.145125
286	3.147125
287	3.143625
288	3.143125
289	3.126125
290	3.129250
291	3.140625
292	3.146750
293	3.145625
294	3.138500
295	3.135125
296	3.136750
297	3.150125
298	3.132375
299	3.139750
300	3.134000
301	3.128250
302	3.137000
303	3.142125
304	3.147125
305	3.135000
306	3.133625
307	3.152375
308	3.139250
309	3.151000
310	3.136625
311	3.131375
312	3.142375
313	3.137750
314	3.143875
315	3.131500
316	3.151250
317	3.133375
318	3.133750
319	3.134625
320	3.143375
321	3.129250
322	3.130250
323	3.154125
324	3.140375
325	3.135375
326	3.134750
327	3.137625
328	3.140750
329	3.136250
330	3.135875
331	3.134250
332	3.136250
333	3.125875
334	3.144500
335	3.151375
336	3.140625
337	3.146875
338	3.155875
339	3.143500
340	3.152000
341	3.162000
342	3.150625
343	3.162750
344	3.135875
345	3.144250
346	3.139625
347	3.125625
348	3.134500
349	3.135375
350	3.144375
351	3.129000
352	3.143500
353	3.145375
354	3.144500
355	3.140750
356	3.128250
357	3.141750
358	3.136125
359	3.128375
360	3.124625
361	3.130000
362	3.142500
363	3.151125
364	3.141000
365	3.141250
366	3.134500
367	3.143375
368	3.135250
369	3.128875
370	3.143750
371	3.131750
372	3.132500
373	3.140875
374	3.149250
375	3.150625
376	3.140125
377	3.161375
378	3.135625
379	3.149875
380	3.142250
381	3.156625
382	3.140000
383	3.136875
384	3.130000
385	3.155500
386	3.140375
387	3.136875
388	3.140875
389	3.148750
390	3.151250
391	3.145125
392	3.161000
393	3.133375
394	3.131125
395	3.148875
396	3.144875
397	3.118875
398	3.140125
399	3.157375
400	3.131500
401	3.141500
402	3.139375
403	3.147750
404	3.144000
405	3.154250
406	3.151500
407	3.147875
408	3.129875
409	3.137250
410	3.141125
411	3.148750
412	3.137375
413	3.133625
414	3.146750
415	3.120375
416	3.143500
417	3.139875
418	3.141875
419	3.132750
420	3.134500
421	3.154125
422	3.118625
423	3.147000
424	3.137750
425	3.147750
426	3.147250
427	3.160125
428	3.135625
429	3.138750
430	3.138000
431	3.139125
432	3.147500
433	3.155625
434	3.143750
435	3.159625
436	3.131625
437	3.162875
438	3.138125
439	3.132000
440	3.141250
441	3.139375
442	3.127125
443	3.136875
444	3.126000
445	3.151375
446	3.143750
447	3.132000
448	3.137375
449	3.148500
450	3.156875
451	3.135750
452	3.138250
453	3.138875
454	3.141750
455	3.135625
456	3.138375
457	3.144750
458	3.141250
459	3.127750
460	3.140500
461	3.136375
462	3.137250
463	3.141750
464	3.126375
465	3.144375
466	3.139125
467	3.145625
468	3.134500
469	3.146125
470	3.123000
471	3.130625
472	3.142125
473	3.153625
474	3.139375
475	3.141625
476	3.148375
477	3.143500
478	3.123875
479	3.139500
480	3.134125
481	3.146250
482	3.143625
483	3.147875
484	3.129375
485	3.137500
486	3.145000
487	3.147250
488	3.152750
489	3.139375
490	3.127500
491	3.128125
492	3.135875
493	3.149625
494	3.149500
495	3.153125
496	3.154375
497	3.131125
498	3.162625
499	3.153250
500	3.141750
501	3.160500
502	3.149125
503	3.151250
504	3.151500
505	3.151875
506	3.145875
507	3.134500
508	3.147250
509	3.143500
510	3.135125
511	3.138125
512	3.132375
513	3.147500
514	3.139750
515	3.142250
516	3.142125
517	3.123000
518	3.140000
519	3.124625
520	3.141125
521	3.144375
522	3.129625
523	3.148625
524	3.125125
525	3.146250
526	3.135750
527	3.144125
528	3.151375
529	3.136250
530	3.143125
531	3.138125
532	3.139250
533	3.145125
534	3.150125
535	3.159750
536	3.137000
537	3.126500
538	3.151500
539	3.143625
540	3.165250
541	3.135250
542	3.133625
543	3.144125
544	3.143750
545	3.147875
546	3.138500
547	3.136500
548	3.135500
549	3.133875
550	3.144750
551	3.144750
552	3.143375
553	3.147750
554	3.139500
555	3.145125
556	3.121250
557	3.138125
558	3.150375
559	3.145000
560	3.130375
561	3.133000
562	3.124625
563	3.146625
564	3.131125
565	3.143500
566	3.127875
567	3.153875
568	3.163375
569	3.138250
570	3.144750
571	3.144750
572	3.127375
573	3.149750
574	3.131125
575	3.146500
576	3.153875
577	3.145750
578	3.135750
579	3.156375
580	3.131125
581	3.135875
582	3.168250
583	3.138125
584	3.140125
585	3.122375
586	3.158500
587	3.149625
588	3.146125
589	3.146625
590	3.151750
591	3.144375
592	3.135625
593	3.143375
594	3.142750
595	3.143000
596	3.148500
597	3.138375
598	3.148625
599	3.133750
600	3.129375
601	3.142875
602	3.147125
603	3.141625
604	3.139125
605	3.130750
606	3.127375
607	3.129125
608	3.128125
609	3.144125
610	3.144000
611	3.142750
612	3.135000
613	3.132250
614	3.135000
615	3.118250
616	3.124750
617	3.148750
618	3.135750
619	3.138625
620	3.139500
621	3.146250
622	3.145250
623	3.142125
624	3.139250
625	3.146875
626	3.137750
627	3.147750
628	3.136375
629	3.150250
630	3.135125
631	3.126375
632	3.140625
633	3.150875
634	3.149750
635	3.152375
636	3.145250
637	3.130625
638	3.142625
639	3.136000
640	3.147375
641	3.143500
642	3.139000
643	3.164500
644	3.143625
645	3.151500
646	3.153125
647	3.141375
648	3.143875
649	3.140375
650	3.132125
651	3.140250
652	3.134250
653	3.133375
654	3.144250
655	3.139125
656	3.138375
657	3.143875
658	3.141625
659	3.154625
660	3.148625
661	3.143250
662	3.156375
663	3.144125
664	3.138875
665	3.144125
666	3.151000
667	3.134000
668	3.138750
669	3.122875
670	3.149625
671	3.141000
672	3.144625
673	3.130625
674	3.149625
675	3.139750
676	3.131375
677	3.122250
678	3.132500
679	3.147875
680	3.147000
681	3.155125
682	3.148250
683	3.150000
684	3.138500
685	3.146625
686	3.143500
687	3.131875
688	3.146625
689	3.143750
690	3.156000
691	3.139625
692	3.136500
693	3.147500
694	3.149250
695	3.134000
696	3.146625
697	3.148250
698	3.138500
699	3.132750
700	3.145250
701	3.147875
702	3.149375
703	3.150000
704	3.129000
705	3.131375
706	3.142875
707	3.150750
708	3.138500
709	3.137500
710	3.140375
711	3.132875
712	3.145250
713	3.132500
714	3.143250
715	3.148750
716	3.133375
717	3.142625
718	3.136375
719	3.123625
720	3.151750
721	3.127250
722	3.146625
723	3.140625
724	3.152875
725	3.149375
726	3.159125
727	3.139250
728	3.132750
729	3.136500
730	3.154125
731	3.140375
732	3.147125
733	3.144000
734	3.126250
735	3.136750
736	3.146125
737	3.157875
738	3.157250
739	3.136875
740	3.138750
741	3.149750
742	3.131500
743	3.142625
744	3.141875
745	3.148875
746	3.138625
747	3.140625
748	3.158250
749	3.150000
750	3.139625
751	3.149625
752	3.132875
753	3.152375
754	3.128250
755	3.122250
756	3.157875
757	3.141000
758	3.132250
759	3.137875
760	3.136375
761	3.131000
762	3.156125
763	3.140875
764	3.151625
765	3.135625
766	3.154125
767	3.144625
768	3.133000
769	3.153250
770	3.144250
771	3.141250
772	3.150000
773	3.153375
774	3.142625
775	3.151875
776	3.136125
777	3.145625
778	3.153750
779	3.128500
780	3.146125
781	3.132625
782	3.131250
783	3.132875
784	3.139750
