u	v	w	hora	id
0.14126481424025	-0.493535264871148	-0.630687874139208	09:40:00	17
0.585709979455654	0.493535264871148	-0.273252195406776	09:40:00	17
-0.14126481424025	0.493535264871148	0.630687874139208	09:40:00	17
-0.163444866265102	0.5023102321073	0.618280038826981	09:50:00	18
-0.577882703349766	-0.5023102321073	0.273927019276077	09:50:00	18
0.163444866265102	-0.5023102321073	-0.618280038826981	09:50:00	18
0.577882703349766	0.5023102321073	-0.273927019276077	09:50:00	18
-0.163444866265102	0.5023102321073	0.618280038826981	09:50:00	18
-0.185304582818222	0.510844922348424	0.604979071454045	10:00:00	19
-0.569366082765486	-0.510844922348424	0.27597052217061	10:00:00	19
0.185304582818222	-0.510844922348424	-0.604979071454045	10:00:00	19
0.569366082765486	0.510844922348424	-0.27597052217061	10:00:00	19
-0.185304582818222	0.510844922348424	0.604979071454045	10:00:00	19
-0.206823681951029	0.519099120084093	0.590813056822663	10:10:00	20
-0.560114694773706	-0.519099120084093	0.279477427042826	10:10:00	20
0.206823681951029	-0.519099120084093	-0.590813056822663	10:10:00	20
0.560114694773706	0.519099120084093	-0.279477427042826	10:10:00	20
-0.206823681951029	0.519099120084093	0.590813056822663	10:10:00	20
-0.227957061582897	0.526984069874636	0.575867491852818	10:20:00	21
-0.550166904707767	-0.526984069874636	0.284436578278251	10:20:00	21
0.227957061582897	-0.526984069874636	-0.575867491852818	10:20:00	21
0.550166904707767	0.526984069874636	-0.284436578278251	10:20:00	21
-0.227957061582897	0.526984069874636	0.575867491852818	10:20:00	21
-0.248696983941251	0.534414526829983	0.560223994212681	10:30:00	22
-0.539575495648613	-0.534414526829983	0.290790986807775	10:30:00	22
0.248696983941251	-0.534414526829983	-0.560223994212681	10:30:00	22
0.539575495648613	0.534414526829983	-0.290790986807775	10:30:00	22
-0.248696983941251	0.534414526829983	0.560223994212681	10:30:00	22
-0.269072282436201	0.541343832106456	0.543918157689988	10:40:00	23
-0.528295869134304	-0.541343832106456	0.298580525312566	10:40:00	23
0.269072282436201	-0.541343832106456	-0.543918157689988	10:40:00	23
0.528295869134304	0.541343832106456	-0.298580525312566	10:40:00	23
-0.269072282436201	0.541343832106456	0.543918157689988	10:40:00	23
-0.289011973573716	0.547682348830905	0.527082653774613	10:50:00	24
-0.516348874414974	-0.547682348830905	0.307778954234126	10:50:00	24
0.289011973573716	-0.547682348830905	-0.527082653774613	10:50:00	24
0.516348874414974	0.547682348830905	-0.307778954234126	10:50:00	24
-0.289011973573716	0.547682348830905	0.527082653774613	10:50:00	24
-0.308520941208312	0.55335195223618	0.509820013134386	11:00:00	25
-0.503775889282237	-0.55335195223618	0.318294628189512	11:00:00	25
0.308520941208312	-0.55335195223618	-0.509820013134386	11:00:00	25
0.503775889282237	0.55335195223618	-0.318294628189512	11:00:00	25
-0.308520941208312	0.55335195223618	0.509820013134386	11:00:00	25
-0.327609212472535	0.558289505452463	0.492224574767219	11:10:00	26
-0.490575903885088	-0.558289505452463	0.330072886843154	11:10:00	26
0.327609212472535	-0.558289505452463	-0.492224574767219	11:10:00	26
0.490575903885088	0.558289505452463	-0.330072886843154	11:10:00	26
-0.327609212472535	0.558289505452463	0.492224574767219	11:10:00	26
-0.346218099947832	0.562419600045961	0.474465194458618	11:20:00	27
-0.476801398257699	-0.562419600045961	0.34299361525201	11:20:00	27
0.346218099947832	-0.562419600045961	-0.474465194458618	11:20:00	27
0.476801398257699	0.562419600045961	-0.34299361525201	11:20:00	27
-0.346218099947832	0.562419600045961	0.474465194458618	11:20:00	27
-0.36436184633802	0.56570281694007	0.456640742640447	11:30:00	28
-0.46237012307015	-0.56570281694007	0.357063288785285	11:30:00	28
0.36436184633802	-0.56570281694007	-0.456640742640447	11:30:00	28
0.46237012307015	0.56570281694007	-0.357063288785285	11:30:00	28
-0.36436184633802	0.56570281694007	0.456640742640447	11:30:00	28
-0.382037165604789	0.568079606123618	0.438899948966839	11:40:00	29
-0.447402048357687	-0.568079606123618	0.372044309500603	11:40:00	29
0.382037165604789	-0.568079606123618	-0.438899948966839	11:40:00	29
0.447402048357687	0.568079606123618	-0.372044309500603	11:40:00	29
-0.382037165604789	0.568079606123618	0.438899948966839	11:40:00	29
-0.399156771450385	0.56951786308839	0.421453764283271	11:50:00	30
-0.431863721945147	-0.56951786308839	0.387869990191195	11:50:00	30
0.399156771450385	-0.56951786308839	-0.421453764283271	11:50:00	30
0.431863721945147	0.56951786308839	-0.387869990191195	11:50:00	30
-0.399156771450385	0.56951786308839	0.421453764283271	11:50:00	30
-0.41578081878373	0.57	0.404383865567769	12:00:00	31
-0.41578081878373	-0.57	0.404383865567769	12:00:00	31
0.41578081878373	-0.57	-0.404383865567769	12:00:00	31
0.41578081878373	0.57	-0.404383865567769	12:00:00	31
-0.41578081878373	0.57	0.404383865567769	12:00:00	31
-0.431863721945147	0.56951786308839	0.387869990191195	12:10:00	32
-0.399156771450385	-0.56951786308839	0.421453764283271	12:10:00	32
0.431863721945147	-0.56951786308839	-0.387869990191195	12:10:00	32
0.399156771450385	0.56951786308839	-0.421453764283271	12:10:00	32
-0.431863721945147	0.56951786308839	0.387869990191195	12:10:00	32
-0.447402048357687	0.568079606123618	0.372044309500603	12:20:00	33
-0.382037165604789	-0.568079606123618	0.438899948966839	12:20:00	33
0.447402048357687	-0.568079606123618	-0.372044309500603	12:20:00	33
0.382037165604789	0.568079606123618	-0.438899948966839	12:20:00	33
-0.447402048357687	0.568079606123618	0.372044309500603	12:20:00	33
-0.46237012307015	0.56570281694007	0.357063288785285	12:30:00	34
-0.36436184633802	-0.56570281694007	0.456640742640447	12:30:00	34
0.46237012307015	-0.56570281694007	-0.357063288785285	12:30:00	34
0.36436184633802	0.56570281694007	-0.456640742640447	12:30:00	34
-0.46237012307015	0.56570281694007	0.357063288785285	12:30:00	34
-0.476801398257699	0.562419600045961	0.34299361525201	12:40:00	35
-0.346218099947832	-0.562419600045961	0.474465194458618	12:40:00	35
0.476801398257699	-0.562419600045961	-0.34299361525201	12:40:00	35
0.346218099947832	0.562419600045961	-0.474465194458618	12:40:00	35
-0.476801398257699	0.562419600045961	0.34299361525201	12:40:00	35
-0.490575903885088	0.558289505452463	0.330072886843154	12:50:00	36
-0.327609212472535	-0.558289505452463	0.492224574767219	12:50:00	36
0.490575903885088	-0.558289505452463	-0.330072886843154	12:50:00	36
0.327609212472535	0.558289505452463	-0.492224574767219	12:50:00	36
-0.490575903885088	0.558289505452463	0.330072886843154	12:50:00	36
-0.503775889282237	0.55335195223618	0.318294628189512	13:00:00	37
-0.308520941208312	-0.55335195223618	0.509820013134386	13:00:00	37
0.503775889282237	-0.55335195223618	-0.318294628189512	13:00:00	37
0.308520941208312	0.55335195223618	-0.509820013134386	13:00:00	37
-0.503775889282237	0.55335195223618	0.318294628189512	13:00:00	37
-0.516348874414974	0.547682348830905	0.307778954234126	13:10:00	38
-0.289011973573716	-0.547682348830905	0.527082653774613	13:10:00	38
0.516348874414974	-0.547682348830905	-0.307778954234126	13:10:00	38
0.289011973573716	0.547682348830905	-0.527082653774613	13:10:00	38
-0.516348874414974	0.547682348830905	0.307778954234126	13:10:00	38
-0.528269455255213	0.541349407478597	0.29861714898333	13:20:00	39
-0.269058829287785	-0.541349407478597	0.543919263682449	13:20:00	39
0.528269455255213	-0.541349407478597	-0.29861714898333	13:20:00	39
0.269058829287785	0.541349407478597	-0.543919263682449	13:20:00	39
-0.528269455255213	0.541349407478597	0.29861714898333	13:20:00	39
-0.539548516708697	0.534421357918897	0.290828489521862	13:30:00	40
-0.248684549015942	-0.534421357918897	0.560222997815031	13:30:00	40
0.539548516708697	-0.534421357918897	-0.290828489521862	13:30:00	40
0.248684549015942	0.534421357918897	-0.560222997815031	13:30:00	40
-0.539548516708697	0.534421357918897	0.290828489521862	13:30:00	40
-0.550166904707767	0.526984069874636	0.284436578278251	13:40:00	41
-0.227957061582897	-0.526984069874636	0.575867491852818	13:40:00	41
0.550166904707767	-0.526984069874636	-0.284436578278251	13:40:00	41
0.227957061582897	0.526984069874636	-0.575867491852818	13:40:00	41
-0.550166904707767	0.526984069874636	0.284436578278251	13:40:00	41
-0.560114694773706	0.519099120084093	0.279477427042826	13:50:00	42
-0.206823681951029	-0.519099120084093	0.590813056822663	13:50:00	42
0.560114694773706	-0.519099120084093	-0.279477427042826	13:50:00	42
0.206823681951029	0.519099120084093	-0.590813056822663	13:50:00	42
-0.560114694773706	0.519099120084093	0.279477427042826	13:50:00	42
-0.569366082765486	0.510844922348424	0.27597052217061	14:00:00	43
-0.185304582818222	-0.510844922348424	0.604979071454045	14:00:00	43
0.569366082765486	-0.510844922348424	-0.27597052217061	14:00:00	43
0.185304582818222	0.510844922348424	-0.604979071454045	14:00:00	43
-0.569366082765486	0.510844922348424	0.27597052217061	14:00:00	43
-0.577882703349766	0.5023102321073	0.273927019276077	14:10:00	44
-0.163444866265102	-0.5023102321073	0.618280038826981	14:10:00	44
0.577882703349766	-0.5023102321073	-0.273927019276077	14:10:00	44
0.163444866265102	0.5023102321073	-0.618280038826981	14:10:00	44
-0.577882703349766	0.5023102321073	0.273927019276077	14:10:00	44
-0.585709979455654	0.493535264871148	0.273252195406776	14:20:00	45
-0.14126481424025	-0.493535264871148	0.630687874139208	14:20:00	45
0.585709979455654	-0.493535264871148	-0.273252195406776	14:20:00	45
0.14126481424025	0.493535264871148	-0.630687874139208	14:20:00	45
-0.585709979455654	0.493535264871148	0.273252195406776	14:20:00	45
-0.592792624514374	0.4846018772228	0.273967014280002	14:30:00	46
-0.118780126281931	-0.4846018772228	0.642146636051757	14:30:00	46
0.592792624514374	-0.4846018772228	-0.273967014280002	14:30:00	46
0.118780126281931	0.4846018772228	-0.642146636051757	14:30:00	46
-0.592792624514374	0.4846018772228	0.273967014280002	14:30:00	46
-0.599088428903056	0.475576385002889	0.276079981856802	14:40:00	47
-0.0959739719990354	-0.475576385002889	0.652622477950547	14:40:00	47
0.599088428903056	-0.475576385002889	-0.276079981856802	14:40:00	47
0.0959739719990354	0.475576385002889	-0.652622477950547	14:40:00	47
-0.599088428903056	0.475576385002889	0.276079981856802	14:40:00	47
-0.604626657494574	0.466494895112666	0.279480084944816	14:50:00	48
-0.0728968509066958	-0.466494895112666	0.662094073347368	14:50:00	48
0.604626657494574	-0.466494895112666	-0.279480084944816	14:50:00	48
0.0728968509066958	0.466494895112666	-0.662094073347368	14:50:00	48
-0.604626657494574	0.466494895112666	0.279480084944816	14:50:00	48
-0.609398259733551	0.457411903768902	0.284091730474909	15:00:00	49
-0.0496113569067025	-0.457411903768902	0.670531925829326	15:00:00	49
0.609398259733551	-0.457411903768902	-0.284091730474909	15:00:00	49
0.0496113569067025	0.457411903768902	-0.670531925829326	15:00:00	49
-0.609398259733551	0.457411903768902	0.284091730474909	15:00:00	49
-0.613360525864327	0.448376581009877	0.289909135615505	15:10:00	50
-0.0260954879545667	-0.448376581009877	0.677921431369673	15:10:00	50
0.613360525864327	-0.448376581009877	-0.289909135615505	15:10:00	50
0.0260954879545667	0.448376581009877	-0.677921431369673	15:10:00	50
-0.613360525864327	0.448376581009877	0.289909135615505	15:10:00	50
-0.616492570697306	0.4394029638014	0.296920773401885	15:20:00	51
-0.00227447285794552	-0.4394029638014	0.684265929427854	15:20:00	51
0.616492570697306	-0.4394029638014	-0.296920773401885	15:20:00	51
0.00227447285794552	0.4394029638014	-0.684265929427854	15:20:00	51
-0.616492570697306	0.4394029638014	0.296920773401885	15:20:00	51
-0.618820492664268	0.43053268532382	0.304963612135306	15:30:00	52
0.0216983839862053	-0.43053268532382	0.689543897805098	15:30:00	52
0.618820492664268	-0.43053268532382	-0.304963612135306	15:30:00	52
-0.0216983839862053	0.43053268532382	-0.689543897805098	15:30:00	52
-0.618820492664268	0.43053268532382	0.304963612135306	15:30:00	52
-0.620280553896603	0.421828175161575	0.314027108857785	15:40:00	53
0.0458041008580254	-0.421828175161575	0.693731197932199	15:40:00	53
0.620280553896603	-0.421828175161575	-0.314027108857785	15:40:00	53
-0.0458041008580254	0.421828175161575	-0.693731197932199	15:40:00	53
-0.620280553896603	0.421828175161575	0.314027108857785	15:40:00	53
-0.620860150755738	0.413269948055979	0.324099711874865	15:50:00	54
0.0701507233921877	-0.413269948055979	0.696840603037281	15:50:00	54
0.620860150755738	-0.413269948055979	-0.324099711874865	15:50:00	54
-0.0701507233921877	0.413269948055979	-0.696840603037281	15:50:00	54
-0.620860150755738	0.413269948055979	0.324099711874865	15:50:00	54
-0.62060261753239	0.40489027334765	0.334986951477832	16:00:00	55
0.0945490856401161	-0.40489027334765	0.698873620158239	16:00:00	55
0.62060261753239	-0.40489027334765	-0.334986951477832	16:00:00	55
-0.0945490856401161	0.40489027334765	-0.698873620158239	16:00:00	55
-0.62060261753239	0.40489027334765	0.334986951477832	16:00:00	55
-0.619403954975001	0.396713551804022	0.346781052504839	16:10:00	56
0.119141380880315	-0.396713551804022	0.699802607295064	16:10:00	56
0.619403954975001	-0.396713551804022	-0.346781052504839	16:10:00	56
-0.119141380880315	0.396713551804022	-0.699802607295064	16:10:00	56
-0.619403954975001	0.396713551804022	0.346781052504839	16:10:00	56
-0.617326147138119	0.38873912126617	0.359291418846612	16:20:00	57
0.143781082727226	-0.38873912126617	0.699649123380421	16:20:00	57
0.617326147138119	-0.38873912126617	-0.359291418846612	16:20:00	57
-0.143781082727226	0.38873912126617	-0.699649123380421	16:20:00	57
-0.617326147138119	0.38873912126617	0.359291418846612	16:20:00	57
-0.614315473921165	0.381016821446572	0.372481785159712	16:30:00	58
0.168425683292793	-0.381016821446572	0.698397430538019	16:30:00	58
0.614315473921165	-0.381016821446572	-0.372481785159712	16:30:00	58
-0.168425683292793	0.381016821446572	-0.698397430538019	16:30:00	58
-0.614315473921165	0.381016821446572	0.372481785159712	16:30:00	58
-0.610352693075436	0.373515764412233	0.386336076222643	16:40:00	59
0.193155238310007	-0.373515764412233	0.696043840321103	16:40:00	59
0.610352693075436	-0.373515764412233	-0.386336076222643	16:40:00	59
-0.193155238310007	0.373515764412233	-0.696043840321103	16:40:00	59
-0.610352693075436	0.373515764412233	0.386336076222643	16:40:00	59
-0.605438287899144	0.36625873383064	0.400748074778319	16:50:00	60
0.217874962923445	-0.36625873383064	0.692592983233215	16:50:00	60
0.605438287899144	-0.36625873383064	-0.400748074778319	16:50:00	60
-0.217874962923445	0.36625873383064	-0.692592983233215	16:50:00	60
-0.605438287899144	0.36625873383064	0.400748074778319	16:50:00	60
-0.59953499208067	0.359264777841609	0.415676091053178	17:00:00	61
0.242567646782406	-0.359264777841609	0.688033252202875	17:00:00	61
0.59953499208067	-0.359264777841609	-0.415676091053178	17:00:00	61
-0.242567646782406	0.359264777841609	-0.688033252202875	17:00:00	61
-0.59953499208067	0.359264777841609	0.415676091053178	17:00:00	61
-0.592616347577525	0.352557951454876	0.431055397193697	17:10:00	62
0.267184501375648	-0.352557951454876	0.682360119797888	17:10:00	62
0.592616347577525	-0.352557951454876	-0.431055397193697	17:10:00	62
-0.267184501375648	0.352557951454876	-0.682360119797888	17:10:00	62
-0.592616347577525	0.352557951454876	0.431055397193697	17:10:00	62
-0.58468010919256	0.346101384675041	0.446836660806379	17:20:00	63
0.291754069745219	-0.346101384675041	0.675568941199284	17:20:00	63
0.58468010919256	-0.346101384675041	-0.446836660806379	17:20:00	63
-0.291754069745219	0.346101384675041	-0.675568941199284	17:20:00	63
-0.58468010919256	0.346101384675041	0.446836660806379	17:20:00	63
-0.575764615244604	0.339887079045383	0.462895108345541	17:30:00	64
0.316181167369567	-0.339887079045383	0.667687234338665	17:30:00	64
0.575764615244604	-0.339887079045383	-0.462895108345541	17:30:00	64
-0.316181167369567	0.339887079045383	-0.667687234338665	17:30:00	64
-0.575764615244604	0.339887079045383	0.462895108345541	17:30:00	64
-0.565779357432878	0.333973185873129	0.479223987108943	17:40:00	65
0.340445405901275	-0.333973185873129	0.658679616140099	17:40:00	65
0.565779357432878	-0.333973185873129	-0.479223987108943	17:40:00	65
-0.340445405901275	0.333973185873129	-0.658679616140099	17:40:00	65
-0.565779357432878	0.333973185873129	0.479223987108943	17:40:00	65
-0.554719231918715	0.32837999140199	0.495734964458167	17:50:00	66
0.364471458543097	-0.32837999140199	0.64855773617643	17:50:00	66
0.554719231918715	-0.32837999140199	-0.495734964458167	17:50:00	66
-0.364471458543097	0.32837999140199	-0.64855773617643	17:50:00	66
-0.554719231918715	0.32837999140199	0.495734964458167	17:50:00	66
