-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3474.32	47503.00	47140.50	46975.50	46837.00	46768.90	46905.70	47211.20	47880.20	49228.30	49989.50	50004.40	50011.20	49602.00	49577.50	49542.40
49502.50	49441.90	49345.90	-264.00	-264.00	-264.00	-264.00	-264.00	-3480.44	47481.80	47076.80	46781.00	46650.70	46629.00	46776.80	47071.50	47897.10	49390.30	50057.10	50084.40	50102.30	50078.00	50049.40	50015.00
49971.40	49912.10	49818.10	-264.00	-264.00	-264.00	-264.00	-264.00	-2992.81	16890.90	47133.90	46862.70	46723.40	46689.80	46834.30	47121.40	47628.20	49306.60	50081.50	50001.80	50021.10	50029.20	49990.90	49941.10
49902.80	23444.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3770.76	47878.50	14942.40	-264.00	-4174.05	47111.60	47364.00	47725.50	49122.10	49757.00	49730.90	24396.60	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3318.23	43635.80	1845.00	-2451.26	-958.18	-264.00	-2974.37	18822.40	47783.10	48110.80	23989.90	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2612.25	9525.69	31540.20	-4206.49	46819.90	48423.80	45734.20	47168.00	47652.30	49125.70	49768.60	49711.60	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2630.75	-2017.40	-2483.99	41398.10	46911.30	48318.80	48946.20	29425.50	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3456.06	47402.70	47120.00	46892.40	47628.90	46719.60	46889.60	47161.50	47549.50	48966.20	49731.00	49844.90	49802.20	49692.90	49698.00	49645.30
49567.20	13375.30	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3462.03	47328.30	46998.80	46861.80	46733.50	46705.40	46819.90	47100.20	47495.50	47945.20	49272.20	50001.10	50024.40	49946.30	49918.20	49884.00
49885.30	49826.40	49733.50	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2697.87	-958.18	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3460.89	47549.00	46808.80	3773.84	-264.00	-2772.07	14489.40	47453.30	47824.40	47940.60	48638.70	49303.80	15269.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3454.66	47450.60	47126.20	46833.00	46690.10	46653.20	46920.10	47176.40	47586.30	48020.30	49263.80	49909.50	49934.30	49951.20	49925.20	49928.10
49890.20	49869.00	49798.20	25068.60	-264.00	-264.00	-264.00	-264.00	-3472.38	47379.50	46980.00	46786.50	46636.50	46602.30	46828.20	47107.50	47594.00	48055.00	49431.10	50049.80	50076.20	50093.00	50067.20	50070.30
50060.80	50012.30	49557.90	28259.70	-264.00	-264.00	-264.00	-264.00	-3526.89	47333.30	46992.80	46763.80	46633.70	46674.10	46894.40	47185.60	48339.80	48156.20	49433.80	50149.60	50163.90	50142.20	50117.30	50054.40
50018.80	49973.30	49910.40	40758.90	-264.00	-264.00	-264.00	-264.00	-3282.29	40296.90	47862.60	46774.00	46654.20	46704.80	46924.70	47214.30	47636.20	48104.50	49359.30	50080.20	50058.10	50071.80	50041.80	50038.70
49991.50	49953.20	33517.30	-264.00	-264.00	-264.00	-264.00	-264.00	-3493.80	47502.70	47156.10	46998.30	46866.80	46814.90	47074.80	47334.70	47686.60	48155.10	49370.40	50093.30	50112.70	50090.50	50064.80	50068.00
50030.70	49982.60	49914.30	28933.40	-264.00	-264.00	-264.00	-264.00	-264.00	-3308.31	32422.80	33383.70	-958.18	-264.00	-2559.79	-2085.94	-958.18	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2894.97	-1838.96	-958.18	-2558.66	-958.18	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2898.96	-2011.99	-3139.40	24899.20	47478.10	46710.10	46932.30	47227.70	47602.40	47887.40	47982.70	48683.20	48674.20	48642.60	42314.80	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3577.90	47378.70	47082.30	46861.30	47270.50	47649.30	48692.30	46736.40	47854.80	48876.50	49450.60	49436.10	20631.70	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-2946.28	17379.60	47722.30	47733.30	47613.20	47661.80	47568.80	14873.70	-958.18	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3524.67	47180.80	46816.60	46488.70	46287.90	46332.60	46509.80	46838.80	47649.10	47915.90	49134.00	49762.40	49781.90	49805.00	49780.10	49790.20
49754.40	49742.60	49707.30	38784.30	-264.00	-264.00	-264.00	-264.00	-3546.18	47080.00	46692.90	46442.10	46241.30	46158.90	46463.80	46810.80	48024.10	47901.70	49328.50	50106.20	50029.40	50053.50	50067.70	50038.20
50002.40	49956.60	49926.80	39333.60	-264.00	-264.00	-264.00	-264.00	-3482.23	47187.90	46821.40	46663.70	46461.80	46354.60	46542.00	46872.80	47361.40	47904.00	49334.70	50064.10	50090.90	50067.50	49983.30	49996.00
49955.30	49940.50	49859.30	7787.50	-264.00	-264.00	-264.00	-264.00	-3525.97	47125.60	46748.50	46482.50	46281.20	46329.20	46496.90	46834.40	47743.00	47964.10	49341.80	50119.60	50042.60	50066.90	50081.10	50051.80
50049.70	50004.20	49969.20	40574.60	-264.00	-264.00	-264.00	-264.00	-3534.64	47183.30	46751.30	46552.30	46349.70	46382.00	46645.60	46948.50	47519.10	47964.70	49402.40	50068.90	50096.00	50113.50	50088.60	50092.80
50085.20	50039.80	49977.00	41003.80	-264.00	-264.00	-264.00	-264.00	-3569.50	47230.60	46846.10	46641.60	46496.10	46545.60	46829.50	47081.10	48122.70	48054.10	49450.20	50115.40	50135.40	50113.80	50122.60	50121.40
50086.00	50041.10	49979.20	43166.10	-264.00	-264.00	-264.00	-264.00	-3521.62	47451.70	47129.90	46956.60	46902.30	46943.90	47188.90	47386.10	47902.90	49452.00	50116.40	50135.40	50146.20	50119.80	50088.40	50049.70
49999.10	49925.80	20821.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3540.48	47432.90	47106.90	46908.80	47743.00	47811.90	47074.10	47874.90	48011.60	49278.60	49952.80	49918.20	49913.80	49854.00	48567.10	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3329.68	-958.18	-3280.52	40679.30	47506.80	47522.80	47670.90	47231.10	47840.40	48034.90	48765.10	49406.00	49326.40	11629.00	-264.00	-264.00
-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-264.00	-3522.70	47438.10	47155.60	47058.00	46920.40	46890.30	46883.70	47112.70	47544.80	48097.60	49288.50	50037.80	50046.10	50023.60	49612.90	49581.60
49547.50	49497.40	49425.70	25311.90	-264.00	-264.00	-264.00	-264.00	-3633.60	47149.50	46683.00	46365.50	46161.70	46204.50	46383.20	47253.50	48402.20	47990.80	49435.50	50100.80	50121.00	50099.70	50108.80	50108.00
50073.30	49645.10	49584.10	47901.20	-264.00	-264.00	-264.00	-264.00	-3618.66	47093.80	46659.10	46435.50	46241.80	46155.60	46449.30	46797.40	48325.60	47961.10	49403.00	50127.80	50050.80	50075.40	50050.80	50021.80
50026.00	50015.00	49953.70	44691.60	-264.00	-264.00	-264.00	-264.00	-3593.52	47125.40	46684.40	46293.10	46086.80	46135.90	46252.50	46683.40	48260.90	47894.70	49351.10	50129.20	50052.40	50031.40	50007.40	49979.20
49989.90	49946.20	49886.70	49305.40	-264.00	-264.00	-264.00	-264.00	-3285.13	40308.20	46662.90	46372.10	46167.80	46349.00	46668.00	46952.80	48238.70	47990.30	49452.60	50071.60	50099.00	50116.80	50125.90	50097.30
50062.70	50018.90	49987.10	48957.80	-264.00	-264.00	-264.00	-2610.57	-2594.12	29956.20	47122.80	47866.80	46722.80	46737.00	46968.00	47228.50	47569.60	48105.60	49322.80	50039.20	50012.00	50018.50	49977.90	49923.80
