fecha,hora,p_marginal,comEnergia,cPerdidas,cCongestion
2023-03-04,11.5,626.7705662926018,613.8341666666666,-7.056826856469936,19.99284600997506
2023-03-05,11.5,503.8506367761153,517.5541666666667,-4.713741514269881,-8.990670719035744
2023-03-06,11.5,873.2675645954558,829.3362500000001,-5.018001350789692,48.94883087420338
2023-03-07,11.5,1179.0398434469382,1353.4462500000002,-16.131106435300637,-158.27540852729288
2023-03-08,11.5,852.5497944375173,873.4270833333334,-12.21617432114159,-8.661742518703242
2023-03-09,11.5,1101.7677474715988,1206.1970833333332,-21.140538930451648,-83.28894240094209
2023-03-10,11.5,857.8813845594348,898.76,-11.505555555555556,-29.374342096148517
2023-03-11,11.5,549.2495161402051,502.16291666666666,-4.917325609587143,52.0050050221668
2023-03-12,11.5,542.410629156276,506.44124999999997,-2.4708416458852867,38.43920147547797
2023-03-13,11.5,574.9936415904683,593.9158333333334,-10.12064837905237,-8.800972049044057
2023-03-14,11.5,636.5784647755611,665.4854166666667,-9.187205250761984,-19.719285813244664
2023-03-15,11.5,657.1751491064007,669.88125,-3.0911949293433083,-9.615121397894153
2023-03-16,11.5,705.128547208368,795.2054166666667,-7.740102001939595,-82.33786644499861
2023-03-17,11.5,633.3945597811028,676.1529166666667,-4.9587217719589916,-37.799144846217786
2023-03-18,11.5,536.0818827930175,507.7995833333333,-2.8019330146855084,31.083960757827654
2023-03-19,11.5,426.57068930895997,430.11083333333335,-6.471766375848221,2.931244460601025
2023-03-20,11.5,440.0479228984905,450.1820833333333,-6.323451218667775,-3.8110916078105523
2023-03-21,11.5,464.3697086622351,476.36833333333334,-6.801918016895167,-5.196206723445505
2023-03-22,11.5,404.2578533097909,415.4675,-6.39526156349536,-4.814131352998199
2023-03-23,11.5,658.2512712920648,674.2149999999999,-6.5593638346489405,-9.404693775100402
2023-03-24,11.5,983.7325778977981,1058.6545833333332,-16.83245291510871,-58.09022676914555
2023-03-25,11.5,739.5099941143886,802.7958333333333,-6.434489682869408,-56.85125259659327
2023-03-26,11.5,450.2597190486082,450.4591666666667,-1.1427099778424041,0.9436196510178645
2023-03-27,11.5,1034.8028297673452,1077.5983333333334,-1.4775195610026313,-41.317166943636614
2023-03-28,11.5,900.4448031782301,948.71625,1.6047976388311869,-49.875594273646314
2023-03-29,11.5,459.6273852305775,465.74625000000003,-2.0771023750173105,-4.041953157457416
2023-03-30,11.5,644.24168207312,734.8420833333333,5.464828624844204,-96.06673262013571
2023-03-31,11.5,947.6921802728153,931.8333333333334,0.06027298850574712,15.79909967456031
2023-04-01,11.5,726.8748114089775,663.1987499999999,0.8604216888334719,62.815690807702964
2023-04-02,11.5,411.04295544245946,397.23791666666665,-0.7268143262705996,14.531676533721091
2023-04-03,11.5,951.8657594169782,988.96,2.200871416701288,-39.294849570696584
2023-04-04,11.5,740.2666228707935,791.3620833333333,1.8999051377925495,-52.99628098601302
2023-04-05,11.5,1199.4548151225592,1329.8449999999998,10.91186037252458,-141.3020726007478
2023-04-06,11.5,659.9124091192355,635.81375,6.671606252596593,17.427577378479434
2023-04-07,11.5,434.64707571665974,437.4004166666667,1.7381399736878549,-4.4906404930065085
2023-04-08,11.5,399.53531159119234,404.26,0.49482966348151225,-5.220372524581083
2023-04-09,11.5,379.04723168536214,387.87666666666667,0.7723542445644648,-9.601297777316162
2023-04-10,11.5,527.2036682938651,529.33,1.3226265406453401,-3.449625225038083
2023-04-11,11.5,405.3853332294696,410.18833333333333,-3.7814289918293866,-1.0212628098601302
2023-04-12,11.5,502.1353898352029,517.9408333333333,-7.9526357152748925,-7.851979988921202
2023-04-13,11.5,708.7353872386096,767.8304166666667,-2.9360216728984905,-56.15998511286526
2023-04-14,11.5,999.6344548885196,1123.9679166666667,4.260827447721923,-128.59480629414207
2023-04-15,11.5,844.1048497438028,992.7533333333333,8.592029670405761,-157.24036352305777
2023-04-16,11.5,516.5259751073258,547.4608333333333,7.454818411577344,-38.389640458385266
2023-04-17,11.5,525.9037664450907,539.2408333333334,-4.141184565849605,-9.196265752665836
2023-04-18,11.5,689.1448784794351,692.9520833333333,0.048407422794626766,-3.855696060102479
2023-04-19,11.5,833.5537898309781,800.7070833333333,-1.304785259074536,34.15161973538376
2023-04-20,11.5,795.1088765932391,766.9091666666667,1.8545156206705458,26.34546965918537
2023-04-21,11.5,1206.6871470364215,936.835,10.764643401190972,259.08812422102204
2023-04-22,11.5,1147.2601786456169,961.9891666666666,16.53869010524858,168.73228932973274
2023-04-23,11.5,805.8537536367414,519.1554166666666,9.045961658354114,277.6534625242449
2023-04-24,11.5,1196.2447291493488,918.0550000000001,13.05332294264339,265.1363509628706
