y	z	hora	id
-0.510844922348424	-0.405	10:00:00	19
0.110161999512709	-0.405	10:00:00	19
0.510844922348424	-0.27597052217061	10:00:00	19
0.510844922348424	0.405	10:00:00	19
-0.110161999512709	0.405	10:00:00	19
-0.100524110093508	0.405	10:10:00	20
-0.519099120084093	0.279477427042826	10:10:00	20
-0.519099120084093	-0.405	10:10:00	20
0.100524110093508	-0.405	10:10:00	20
0.519099120084093	-0.279477427042826	10:10:00	20
0.519099120084093	0.405	10:10:00	20
-0.100524110093508	0.405	10:10:00	20
-0.0909630460398891	0.405	10:20:00	21
-0.526984069874636	0.284436578278251	10:20:00	21
-0.526984069874636	-0.405	10:20:00	21
0.0909630460398891	-0.405	10:20:00	21
0.526984069874636	-0.284436578278251	10:20:00	21
0.526984069874636	0.405	10:20:00	21
-0.0909630460398891	0.405	10:20:00	21
-0.0813523253372131	0.405	10:30:00	22
-0.534414526829983	0.290790986807775	10:30:00	22
-0.534414526829983	-0.405	10:30:00	22
0.0813523253372131	-0.405	10:30:00	22
0.534414526829983	-0.290790986807775	10:30:00	22
0.534414526829983	0.405	10:30:00	22
-0.0813523253372131	0.405	10:30:00	22
-0.0717091847040838	0.405	10:40:00	23
-0.541343832106456	0.298580525312566	10:40:00	23
-0.541343832106456	-0.405	10:40:00	23
0.0717091847040838	-0.405	10:40:00	23
0.541343832106456	-0.298580525312566	10:40:00	23
0.541343832106456	0.405	10:40:00	23
-0.0717091847040838	0.405	10:40:00	23
-0.0620886191088895	0.405	10:50:00	24
-0.547682348830905	0.307778954234126	10:50:00	24
-0.547682348830905	-0.405	10:50:00	24
0.0620886191088895	-0.405	10:50:00	24
0.547682348830905	-0.307778954234126	10:50:00	24
0.547682348830905	0.405	10:50:00	24
-0.0620886191088895	0.405	10:50:00	24
-0.0523365200050238	0.405	11:00:00	25
-0.55335195223618	0.318294628189512	11:00:00	25
-0.55335195223618	-0.405	11:00:00	25
0.0523365200050238	-0.405	11:00:00	25
0.55335195223618	-0.318294628189512	11:00:00	25
0.55335195223618	0.405	11:00:00	25
-0.0523365200050238	0.405	11:00:00	25
-0.0423402546632195	0.405	11:10:00	26
-0.558289505452463	0.330072886843154	11:10:00	26
-0.558289505452463	-0.405	11:10:00	26
0.0423402546632195	-0.405	11:10:00	26
0.558289505452463	-0.330072886843154	11:10:00	26
0.558289505452463	0.405	11:10:00	26
-0.0423402546632195	0.405	11:10:00	26
-0.0319078906603679	0.405	11:20:00	27
-0.562419600045961	0.34299361525201	11:20:00	27
-0.562419600045961	-0.405	11:20:00	27
0.0319078906603679	-0.405	11:20:00	27
0.562419600045961	-0.34299361525201	11:20:00	27
0.562419600045961	0.405	11:20:00	27
-0.0319078906603679	0.405	11:20:00	27
-0.0210427253404051	0.405	11:30:00	28
-0.56570281694007	0.357063288785285	11:30:00	28
-0.56570281694007	-0.405	11:30:00	28
0.0210427253404051	-0.405	11:30:00	28
0.56570281694007	-0.357063288785285	11:30:00	28
0.56570281694007	0.405	11:30:00	28
-0.0210427253404051	0.405	11:30:00	28
-0.0080234664202753	0.405	11:40:00	29
-0.568079606123618	0.372044309500603	11:40:00	29
-0.568079606123618	-0.405	11:40:00	29
0.0080234664202753	-0.405	11:40:00	29
0.568079606123618	-0.372044309500603	11:40:00	29
0.568079606123618	0.405	11:40:00	29
-0.0080234664202753	0.405	11:40:00	29
0.0114678566372316	0.405	11:50:00	30
-0.56951786308839	0.387869990191195	11:50:00	30
-0.56951786308839	-0.405	11:50:00	30
-0.0114678566372316	-0.405	11:50:00	30
0.56951786308839	-0.387869990191195	11:50:00	30
0.56951786308839	0.405	11:50:00	30
0.0114678566372316	0.405	11:50:00	30
0.57	0.404383865567769	12:00:00	31
-0.57	0.404383865567769	12:00:00	31
-0.57	-0.404383865567769	12:00:00	31
0.57	-0.404383865567769	12:00:00	31
0.57	0.404383865567769	12:00:00	31
0.56951786308839	0.387869990191195	12:10:00	32
-0.0114678566372316	0.405	12:10:00	32
-0.56951786308839	0.405	12:10:00	32
-0.56951786308839	-0.387869990191195	12:10:00	32
0.0114678566372316	-0.405	12:10:00	32
0.56951786308839	-0.405	12:10:00	32
0.56951786308839	0.387869990191195	12:10:00	32
0.568079606123618	0.372044309500603	12:20:00	33
0.0080234664202753	0.405	12:20:00	33
-0.568079606123618	0.405	12:20:00	33
-0.568079606123618	-0.372044309500603	12:20:00	33
-0.0080234664202753	-0.405	12:20:00	33
0.568079606123618	-0.405	12:20:00	33
0.568079606123618	0.372044309500603	12:20:00	33
0.56570281694007	0.357063288785285	12:30:00	34
0.0210427253404051	0.405	12:30:00	34
-0.56570281694007	0.405	12:30:00	34
-0.56570281694007	-0.357063288785285	12:30:00	34
-0.0210427253404051	-0.405	12:30:00	34
0.56570281694007	-0.405	12:30:00	34
0.56570281694007	0.357063288785285	12:30:00	34
0.562419600045961	0.34299361525201	12:40:00	35
0.0319078906603679	0.405	12:40:00	35
-0.562419600045961	0.405	12:40:00	35
-0.562419600045961	-0.34299361525201	12:40:00	35
-0.0319078906603679	-0.405	12:40:00	35
0.562419600045961	-0.405	12:40:00	35
0.562419600045961	0.34299361525201	12:40:00	35
0.558289505452463	0.330072886843154	12:50:00	36
0.0423402546632195	0.405	12:50:00	36
-0.558289505452463	0.405	12:50:00	36
-0.558289505452463	-0.330072886843154	12:50:00	36
-0.0423402546632195	-0.405	12:50:00	36
0.558289505452463	-0.405	12:50:00	36
0.558289505452463	0.330072886843154	12:50:00	36
0.55335195223618	0.318294628189512	13:00:00	37
0.0523365200050238	0.405	13:00:00	37
-0.55335195223618	0.405	13:00:00	37
-0.55335195223618	-0.318294628189512	13:00:00	37
-0.0523365200050238	-0.405	13:00:00	37
0.55335195223618	-0.405	13:00:00	37
0.55335195223618	0.318294628189512	13:00:00	37
0.547682348830905	0.307778954234126	13:10:00	38
0.0620886191088895	0.405	13:10:00	38
-0.547682348830905	0.405	13:10:00	38
-0.547682348830905	-0.307778954234126	13:10:00	38
-0.0620886191088895	-0.405	13:10:00	38
0.547682348830905	-0.405	13:10:00	38
0.547682348830905	0.307778954234126	13:10:00	38
0.541349407478597	0.29861714898333	13:20:00	39
0.0718035706284182	0.405	13:20:00	39
-0.541349407478597	0.405	13:20:00	39
-0.541349407478597	-0.29861714898333	13:20:00	39
-0.0718035706284182	-0.405	13:20:00	39
0.541349407478597	-0.405	13:20:00	39
0.541349407478597	0.29861714898333	13:20:00	39
0.534421357918897	0.290828489521862	13:30:00	40
0.0814374121661668	0.405	13:30:00	40
-0.534421357918897	0.405	13:30:00	40
-0.534421357918897	-0.290828489521862	13:30:00	40
-0.0814374121661668	-0.405	13:30:00	40
0.534421357918897	-0.405	13:30:00	40
0.534421357918897	0.290828489521862	13:30:00	40
0.526984069874636	0.284436578278251	13:40:00	41
0.0909630460398891	0.405	13:40:00	41
-0.526984069874636	0.405	13:40:00	41
-0.526984069874636	-0.284436578278251	13:40:00	41
-0.0909630460398891	-0.405	13:40:00	41
0.526984069874636	-0.405	13:40:00	41
0.526984069874636	0.284436578278251	13:40:00	41
0.519099120084093	0.279477427042826	13:50:00	42
0.100524110093508	0.405	13:50:00	42
-0.519099120084093	0.405	13:50:00	42
-0.519099120084093	-0.279477427042826	13:50:00	42
-0.100524110093508	-0.405	13:50:00	42
0.519099120084093	-0.405	13:50:00	42
0.519099120084093	0.279477427042826	13:50:00	42
0.510844922348424	0.27597052217061	14:00:00	43
0.110161999512709	0.405	14:00:00	43
-0.510844922348424	0.405	14:00:00	43
-0.510844922348424	-0.27597052217061	14:00:00	43
-0.110161999512709	-0.405	14:00:00	43
0.510844922348424	-0.405	14:00:00	43
0.510844922348424	0.27597052217061	14:00:00	43
0.5023102321073	0.273927019276077	14:10:00	44
0.119916028296947	0.405	14:10:00	44
-0.5023102321073	0.405	14:10:00	44
-0.5023102321073	-0.273927019276077	14:10:00	44
-0.119916028296947	-0.405	14:10:00	44
0.5023102321073	-0.405	14:10:00	44
0.5023102321073	0.273927019276077	14:10:00	44
0.493535264871148	0.273252195406776	14:20:00	45
0.129709315169114	0.405	14:20:00	45
-0.493535264871148	0.405	14:20:00	45
-0.493535264871148	-0.273252195406776	14:20:00	45
-0.129709315169114	-0.405	14:20:00	45
0.493535264871148	-0.405	14:20:00	45
0.493535264871148	0.273252195406776	14:20:00	45
0.4846018772228	0.273967014280002	14:30:00	46
0.139667898788848	0.405	14:30:00	46
-0.4846018772228	0.405	14:30:00	46
-0.4846018772228	-0.273967014280002	14:30:00	46
-0.139667898788848	-0.405	14:30:00	46
0.4846018772228	-0.405	14:30:00	46
0.4846018772228	0.273967014280002	14:30:00	46
0.475576385002889	0.276079981856802	14:40:00	47
0.149922219435426	0.405	14:40:00	47
-0.475576385002889	0.405	14:40:00	47
-0.475576385002889	-0.276079981856802	14:40:00	47
-0.149922219435426	-0.405	14:40:00	47
0.475576385002889	-0.405	14:40:00	47
0.475576385002889	0.276079981856802	14:40:00	47
0.466494895112666	0.279480084944816	14:50:00	48
0.160419313021751	0.405	14:50:00	48
-0.466494895112666	0.405	14:50:00	48
-0.466494895112666	-0.279480084944816	14:50:00	48
-0.160419313021751	-0.405	14:50:00	48
0.466494895112666	-0.405	14:50:00	48
0.466494895112666	0.279480084944816	14:50:00	48
0.457411903768902	0.284091730474909	15:00:00	49
0.171184526753146	0.405	15:00:00	49
-0.457411903768902	0.405	15:00:00	49
-0.457411903768902	-0.284091730474909	15:00:00	49
-0.171184526753146	-0.405	15:00:00	49
0.457411903768902	-0.405	15:00:00	49
0.457411903768902	0.284091730474909	15:00:00	49
0.448376581009877	0.289909135615505	15:10:00	50
0.182384761457406	0.405	15:10:00	50
-0.448376581009877	0.405	15:10:00	50
-0.448376581009877	-0.289909135615505	15:10:00	50
-0.182384761457406	-0.405	15:10:00	50
0.448376581009877	-0.405	15:10:00	50
0.448376581009877	0.289909135615505	15:10:00	50
0.4394029638014	0.296920773401885	15:20:00	51
0.194193585272907	0.405	15:20:00	51
-0.4394029638014	0.405	15:20:00	51
-0.4394029638014	-0.296920773401885	15:20:00	51
-0.194193585272907	-0.405	15:20:00	51
0.4394029638014	-0.405	15:20:00	51
0.4394029638014	0.296920773401885	15:20:00	51
0.43053268532382	0.304963612135306	15:30:00	52
0.206553785196518	0.405	15:30:00	52
-0.43053268532382	0.405	15:30:00	52
-0.43053268532382	-0.304963612135306	15:30:00	52
-0.206553785196518	-0.405	15:30:00	52
0.43053268532382	-0.405	15:30:00	52
0.43053268532382	0.304963612135306	15:30:00	52
0.421828175161575	0.314027108857785	15:40:00	53
0.219697464622019	0.405	15:40:00	53
-0.421828175161575	0.405	15:40:00	53
-0.421828175161575	-0.314027108857785	15:40:00	53
-0.219697464622019	-0.405	15:40:00	53
0.421828175161575	-0.405	15:40:00	53
0.421828175161575	0.314027108857785	15:40:00	53
0.413269948055979	0.324099711874865	15:50:00	54
0.233876387199678	0.405	15:50:00	54
-0.413269948055979	0.405	15:50:00	54
-0.413269948055979	-0.324099711874865	15:50:00	54
-0.233876387199678	-0.405	15:50:00	54
0.413269948055979	-0.405	15:50:00	54
0.413269948055979	0.324099711874865	15:50:00	54
0.40489027334765	0.334986951477832	16:00:00	55
0.249085706739909	0.405	16:00:00	55
-0.40489027334765	0.405	16:00:00	55
-0.40489027334765	-0.334986951477832	16:00:00	55
-0.249085706739909	-0.405	16:00:00	55
0.40489027334765	-0.405	16:00:00	55
0.40489027334765	0.334986951477832	16:00:00	55
0.396713551804022	0.346781052504839	16:10:00	56
0.2658646269738	0.405	16:10:00	56
-0.396713551804022	0.405	16:10:00	56
-0.396713551804022	-0.346781052504839	16:10:00	56
-0.2658646269738	-0.405	16:10:00	56
0.396713551804022	-0.405	16:10:00	56
0.396713551804022	0.346781052504839	16:10:00	56
0.38873912126617	0.359291418846612	16:20:00	57
0.284327125091561	0.405	16:20:00	57
-0.38873912126617	0.405	16:20:00	57
-0.38873912126617	-0.359291418846612	16:20:00	57
-0.284327125091561	-0.405	16:20:00	57
0.38873912126617	-0.405	16:20:00	57
0.38873912126617	0.359291418846612	16:20:00	57
0.381016821446572	0.372481785159712	16:30:00	58
0.304984958396968	0.405	16:30:00	58
-0.381016821446572	0.405	16:30:00	58
-0.381016821446572	-0.372481785159712	16:30:00	58
-0.304984958396968	-0.405	16:30:00	58
0.381016821446572	-0.405	16:30:00	58
0.381016821446572	0.372481785159712	16:30:00	58
0.373515764412233	0.386336076222643	16:40:00	59
0.328497391838177	0.405	16:40:00	59
-0.373515764412233	0.405	16:40:00	59
-0.373515764412233	-0.386336076222643	16:40:00	59
-0.328497391838177	-0.405	16:40:00	59
0.373515764412233	-0.405	16:40:00	59
0.373515764412233	0.386336076222643	16:40:00	59
0.36625873383064	0.400748074778319	16:50:00	60
0.355586594602444	0.405	16:50:00	60
-0.36625873383064	0.405	16:50:00	60
-0.36625873383064	-0.400748074778319	16:50:00	60
-0.355586594602444	-0.405	16:50:00	60
0.36625873383064	-0.405	16:50:00	60
0.36625873383064	0.400748074778319	16:50:00	60
0.359264777841609	0.405	17:00:00	61
-0.359264777841609	0.405	17:00:00	61
-0.359264777841609	-0.405	17:00:00	61
0.359264777841609	-0.405	17:00:00	61
0.359264777841609	0.405	17:00:00	61
0.352557951454876	0.405	17:10:00	62
-0.352557951454876	0.405	17:10:00	62
-0.352557951454876	-0.405	17:10:00	62
0.352557951454876	-0.405	17:10:00	62
0.352557951454876	0.405	17:10:00	62
0.346101384675041	0.405	17:20:00	63
-0.346101384675041	0.405	17:20:00	63
-0.346101384675041	-0.405	17:20:00	63
0.346101384675041	-0.405	17:20:00	63
0.346101384675041	0.405	17:20:00	63
0.339887079045383	0.405	17:30:00	64
-0.339887079045383	0.405	17:30:00	64
-0.339887079045383	-0.405	17:30:00	64
0.339887079045383	-0.405	17:30:00	64
0.339887079045383	0.405	17:30:00	64
0.333973185873129	0.405	17:40:00	65
-0.333973185873129	0.405	17:40:00	65
-0.333973185873129	-0.405	17:40:00	65
0.333973185873129	-0.405	17:40:00	65
0.333973185873129	0.405	17:40:00	65
0.32837999140199	0.405	17:50:00	66
-0.32837999140199	0.405	17:50:00	66
-0.32837999140199	-0.405	17:50:00	66
0.32837999140199	-0.405	17:50:00	66
0.32837999140199	0.405	17:50:00	66
